2,"Well, that is how it is translated in the   bible   today...and the word is really unnecessary...Homosexuals have been around for a long time....go back to Genesis 19:4-7...and the rest of the story is good as well, it shows how God thinks of gays regardless of whether they call themselves married or not doesn't matter to himHere, i'll quote the two verses here for you from my New American Standard version bible 4-Before they lay down, the men of the city, the men of Sodom surrounded the house, both young and old, all the people from every quarter; 5- and they called to Lot and said to him ""where are the men who came to you tonight? Bring then out to us that we may have relations with them.: 6-But Lot went out to them at the doorway, and shut the door behind him, 7-and said, ""Please, my brothers, do not act wickedly.""Also, if you want   homosexuality   clearly spoken of in the New Testament go to Romans 1:18-32 most specifically verses 26 and 27, but the rest helps you to understand the context....Go ahead and read those and then tell me what you think, and if you have more questions I am willing to help you understand..."
1,"I mean, this reads to me like anyone who's an alcoholic doesn't go to heaven. No one who's covetous goes to heaven. Is that the line from you guys?"
2," Reproduction is a key function of marriage, not only reproducing children, but reproducing parents and families. Throughout history, regardless of religion, ALL societies from primitive to developed have established some form of marriage to reproduce new generations of people. The fabric of society is woven by marriages producing new families with new children, which are nurtured, educated, and developed by a mother and a father into productive members of that society, who then reproduce, in kind, the next generation, each gender becoming a respective mother or father. To the degree that a society or civilization can REPRODUCE good healthy families, it will prosper. This depends on reproducing, not only children, but reproducing good fathers and good mothers by developing role model fathers and role model mothers. 
 Homosexual marriages could only reproduce dysfunction.
"
2,"Man and man were not made to have children together and neither were women and women. Therefore I do not believe the gay marriage should be legalized because then gay parents would be able to adopt children and I do not think that a child can be raised up properly without both a mom that is a woman, and a dad that is a man. That child would suffer from bullying by other children and eventually they might question their own sexuality, and I don’t think that their parents gay sexuality should make a negative influence on their child.     "
1,"That's your opinion.Many studies have found that same-sex parentage has no bearing on a child's self-esteem or sexuality.Furthermore, as David E. Seidelson (1966, Catholic University Law Review) pointed out (in regards to miscegenation statutes): ""Suppose, however, the social hostility aroused by a racially mixed marriage is sufficiently great to threaten peace and good order.  Is there not, then, sufficient justification for state action?  By all means.  However, appropriate state action should consist of enforcement of existing laws aimed at maintaining tranquility and, if necessary, additional laws imposing sanctions upon those who would threaten or actually commit harmful or disorderly acts as a result of a racially mixed marriage.  Statutory prohibition of such marriages as a mode of preserving tranquility makes no more sense than (and, bearing in mind the “fundamental right” of marriage, even less sense than) statutory prohibition of bow ties and mustaches.""In other words, it is the children who would bully other children of same-sex parents who should be punished.  Not the same-sex parents.I would direct you to studies: Psychosocial Adjustment, School Outcomes, and Romantic Relationships of Adolescents With Same-Sex Parents.  Jennifer L. Wainright, Stephen T. Russell, and Charlotte J. Patterson.  Child Development, 2004, Volume 75, Number 6, Pages 1886-1898.Patterson, C.J. (2000).  Family relationships of lesbians and gay men.  Journal of Marriage and the Family, 62, 1052 – 1069.Huggins (1989).  A comparative study of self-esteem of adolescent children of divorced lesbian mothers and divorced heterosexual mothers.  In F.W. Bozett (Ed.), Homosexuality and the family (pp. 123-35).  New York: Harrington Park Press.O'Connor, A. (1993).  Voices from the heart: The developmental impact of a mother's lesbianism on her adolescent children.  Smith College Studies in Social Work, 63, 281-299.Gershon, Tschann, and Jemerin (1999).  Stigmatization, self-esteem, and coping among the adolescent children of lesbian mothers.  Journal of Adolescent Health, 24, 437-445.Golombok et. al.: Children in lesbian and single-parent households: Psychosocial and psychiatric appraisal.  Journal of Child Psychology and Psychiatry, 24, 551-572."
2,"Being gay alone is wrong, so to become united in marriage with someone of the same sex is wrong.  According to my religious beliefs I beleive that people who are married should have a family and reproduce.  This is only possible if a man and a woman are married, so I believe that same sex marriage should not be allowed."
1,"Your views that homosexuality is immoral does not translate to whether or not same-sex marriages are allowed.As the courts recognized in State v. Baxley:""In 1976, for example, the Protestant Episcopal Church issued the following resolution:“Resolved, that it is the sense of this General Convention that homosexual persons are children of God, who have a full and equal claim with all other persons upon the love, acceptance, and pastoral concern and care of the Church.“This General Convention expresses its conviction that homosexual persons are entitled to equal protection of the law with all other citizens, and calls upon our society to see such protection provided in actuality.“In 1982, the General Convention of the Episcopal Church reaffirmed its position that “homosexual persons are children of God and are entitled to full civil rights.”The American Friends Service Committee, Unitarian Universalist Association, United Methodist Church, American Lutheran Church, and other churches have held this same belief (Cases and Materials on Sexual Orientation and the Law.  2nd ed.  Ed. William B. Rubenstein.  1997.  West Publishing Co.  St. Paul.“Amici Curiae Brief of Religious Organizations and Leaders.”  State v. Baxley.).  They all think that homosexuality might be immoral, yet they also believe that homosexuals should be afforded the same rights.So ... what was your argument again?"
1,"Oftentimes when discussing the issue of homosexuality, a religious argument is brought up.  Basically saying that homosexuality is a sin and is condemned by the bible.  Certainly, if you hold these beliefs you are fully within your right to express them and to practice them.  I am not here to argue whether or not the bible does indeed condemn homosexuality.  However, even if the bible does condemn sexuality I don't see the connection between that and laws allowing same-sex marriage.  Since when has our country been governed by religion.  Our government MUST be seperate from religion.  Whatever you think about homosexuality is your belief and can not be forced upon others.  Laws that outlaw same-sex marriage are doing just that and in turn violating the very freedom that this country loves so dearly.P.S Also, I believe families and marriage can function without procreation.  There are many mna-woman couples who don't have children for any number of reasons.  Whether they are sterile or just can't afford children or simply are happy without children, I don't think they are doing anything wrong and wonder if you would be for outlawing these marriages with your argument that, ""people who are married should have a family and reproduce.""  "
1,I'm supposed to kill witches. Should   the law   respect that particular verse? Does a   law   preventing me from killing witches infringe on my right to practice   religion  ?
1,"Oftentimes, when discussing this issue, religion is brought up.  Basically, the argument is that homosexulaity is a sin and marriage should be between a man and a women.  I'm not here to debate whether it is or isn't a sin.  If your beliefs dictate that it is wrong you are fully within your right to not be gay and to express your opinion.  However, concerning laws on this subject, since when has religion ran our country?  Our government must be seperate from our religous institutions.  I'm not positive, but the way I see our country is as a pretty free place.  Is it not?  I believe laws against same-sex marriage violate that most basic freedom of choice that we so love here in America.  "
1,"The United States takes pride in being considered the ""melting pot"" where all are accepted for who they are and what they believe in, yet there is such a heated debate over whether same sex couples should be allowed to get married.  What happened to the melting pot idea, the idea that we are all equal?  Can society really call itself tolerant if it can deny such a right to citizens whose sexual preference may be different from the majority?  It is a fallacy to assume that same sex marriage will somehow delude the general population into thinking that marriage is pointless and having children without getting married.  The fact is that nothing would change between a married man and woman were same sex couples allowed to marry.  Their bond would remain exactly the same.  It is sheerly biased to believe that one's own sexual preference is ""right"".  For society to progress, everyone regardless of skin color, religious views, or sexual preferences must be accepted.  Such things do not, in any way, change the essence of a person.   "
1,"Scanning the above comments, all I see is religious dogma and circular or undeveloped arguments. Religious beliefs, scriptures, ""God's word,"" are not arguments. By using scripture as the only source of proof for the stance against same sex marriage, one falsely gives authority to the Bible and to god. I'm not here to argue about the authority of god in general; I'm not here to argue his existence of say whether or not I agree with his teachings. I'm simply saying that in this argument, god's authority cannot prevail. There is a separation of church and state and one must acknowledge this and find another way to defend this opinion against same-sex marriage.Another argument I've noticed is that ""being gay is wrong,"" or simply that gay marriage is wrong. Arguments like this tend to either stay undeveloped - ending there and not providing anything other than an opinion, not fact - or they become circular arguments - ""It is wrong because it is unnatural....""(comment continued below)"
1,"Using terms such as ""wrong"" and ""unnatural"" does not develop an argument. These terms are used in a definite way when in fact they are indefinite. Who is to say what is wrong and how do we know what is unnatural. There are studies that say homosexuality is natural. So if one says that it is wrong because it is unnatural they might be wrong. On the other hand linking homosexuality to same sex marriage may seem like an acceptable leap but as someone else proved in a comment before it is a false analogy. Episcopalian churches are known to be advocates of gay rights - including gay marriage- although they do not think homosexuality is necessarily ""right."" It is easy to use faith as a crutch to an argument against something; it is also easy to manipulate words to form an argument as well. I would like to see an argument against same-sex marriage that does not rely on these methods and uses logic and proof as the foundation, instead."
1,"There are heterosexual couples whom cannot pro-create. If homosexuals are not allowed to marry due to the fact that they cannot reproduce, then you must also deny marraige to men with who are sterile, had a vasectomy or low sperm count. Also, you also must prohibit marraige to women whom have had their tubes tied or have gone through menopause. If you agree that these people should be allowed to marry, then you negate the argument that reproduction is the key function of a marraige. 
"
2,"While I do not agree with some of the things you are saying, I do see what your saying about having an argument with something to back it up. What I have also noticed is that people who do agree with same sex marrige do not have their own arguement a lot of the time. The just restate the one that is presented and say that their argument is wrong. But I would like to know what side you are on, and what your argument is? "
1,"I believe same-sex marriages should be legal. I believe that the arguments against it are poor and are based on personal beliefs rather than logic.1) Denying gays and lesbians the right to marry is unconstitutional. It discriminated on the basis of sex. It also denies them of the many benefits of civil marriage such as:  to call out of work to take care of a sick partner or partner's child, to receive social security continuation after a partner dies, file joint tax returns, etc. If two people are in a committed, monogamous relationship they should be able to get married and fulfill their promises to each other. 2)  Some say that they are against gay marriage because the definition of marriage is ""an institution between one man and one woman."" But WHO says what marriage is to be defined by? Their argument basically stops there because there is nothing else to add to it. It is word manipulation because definitions are never set in stone. They develop over the years as does language in general. Other words are given multiple meanings and connotations yet we seem to be stuck with just ONE for marriage. Tradition seems to be the only thing that keeps this definition from changing and in the past tradition has lost. Just look at slavery and the treatment of women.3) ""Marriage is for reproduction."" What about infertile couples? A post menopausal mother or a impotent father cannot reproduce. Are they not allowed to marry? Actually, they are. So how is this a valid argument?4) Same-sex couples do not provide the best environment to raise children in.  But heterosexual couples ALWAYS do? What about the rapists, child molesters, murderers, alcoholics, and other harmful personalities are free to marry and procreate and raise children all they want. Yes, there are organizations that help children in those situations but do they get to all of them? And isn't the child already affected negatively from the experience? Gay couples can raise children just as well as straight couples can. The difference is that gay couples are looked down on and that can affect the children and it does. If homosexuals were treated equally then what differences would there be? And would they -really- be significant and worthy of being mentioned in an argument?5) Same-sex relationships are immoral. Says who? Give me valid, unbiased sources and I will acknowledge it and actually have an argument. I will not argue over faith based arguments or personal beliefs.6) Same-sex marriages threaten the institution of marriage. This to be sounds contradictory. By allowing gays to marry we eliminate marriages that some of them would enter with people they do not love and are not fully attracted to. Gay marriages do not threaten the institution of marriage. If anything they simply strengthen it. Divorce, if anything, is what threatens it.7) Same-sex marriages are untested social experiments. This is a very narrow-minded argument because it implies that nowhere in the world have there been same sex marriages, while also degrading the relationships of same-sex couples. Calling someone's relationship and love ""an experiment"" is less of an argument than a personal attack. And same-sex marriages have been ""tested"" and successful in countries such as: Canada, Belgium, Denmark, Spain, etc. It doesn't seem to pose a problem there so why would it in America?To me these arguments are all excuses for the real reasons people oppose gay marriage. The reason I say this is because in each argument there is a flaw or contradictions. It is easy for people to dismiss something they find repulsive, unnatural, or that makes them uncomfortable, but that doesn't make it okay to deny a group of people the right to be married. "
1,"I believe that same sex couples should be able to get married.  When people are in love, they should be able to get married, regardless of their sexual orientation.  Same sex couples should be treated the same as straight couples, and should have the same rights as straight people.  Just because they like someone of the same sex doesn't mean they're any different from people who are straight."
2,"I see some of you are twisting the words and making personal attacks, again. This is the usual fare when you can not make your point through logic. Marraige is plain and simple the joining of a man and woman, period. If you must pervers the meaning of a word to make it fit ""your'e"" definition then it is indeeed a contrived definition. If same sex couples want to live together in wedded bless, let them enjoy their civil unions, this describes it very well lietearly and legally. But convulting the term marraige to suit ""well"" meaning otherwise intelligent people is sheer incompetence. "
1,"Let me start with a simple question.  -Why- is marriage between a man and a woman?  Or, more openly, why was marriage defined as between a man and a woman?"
2,"Though I feel a completely neutral standing when it comes to questions of sexual orientation (meaning that I view homosexuality as neither right nor wrong), I feel that it should not be allowed to have marriage for same sex couples. Marriage is defined as a religious institution. Now, should the individuals be wishing to marry under a religion that feels that their union is acceptable, then their marriage is acceptable. However, should the individuals be trying to be married under a religion such as Islam, Christianity, or any other religion that does not approve of their act, it is violating the rights of that religion to have the government force such a thing to occur. They (the individuals) had willingly agreed to joining the religion, with its preset beliefs and ethics. The government is not in a place to violate their rights. Do I think that same sex marriage is wrong? No. Do I think that it is wrong to ignore the already given rights of a religion, violating them in order for a person's choice (what religion they belong to) to be kept unchanged? Yes."
1,"""Marriage is defined as a religious institution.""Wrong.  Wrong, you're already wrong.Nobody is arguing about whether or not churches should sanction same-sex marriages.  The point in question is civil (secular) marriages.  Religion is absolutely irrelevant when we're talking about secular law.""Do I think that it is wrong to ignore the already given rights of a religion, violating them in order for a person's choice (what religion they belong to) to be kept unchanged? Yes.""How about the Buddhists and the Shinto and the Hindu who don't oppose same-sex marriages?  As a Shinto, I would be offended if my First Amendment rights were abridged solely on the basis of somebody else's First Amendment rights being upheld.  Is it right that my Shinto beliefs be put down for somebody else's Christian beliefs?To clarify, same-sex couples do not and should not request religious institutions to sanction their marriages.  They are and should be appealing to the government to sanction their marriages."
2,"Now, though the pure, clean cut definition of marriage may say that the state or government recognizes their union (which I see no faults with), actual marriage ceremonies are performed for enjoyment and religious sake, in order for their religion to recognize their union. So, is marriage a secular thing? Yes, if the individuals wish to have it be solely the state that recognizes them. I feel that we are arguing for roughly the same thing. I am not saying that the state should not recognize them, and I am not saying that the Hindu faith shouldn't as well. I am saying that if a group does not wish to recognize them, already firmly holds the belief that their act is ""wrong"", it is violating their [the religion's] rights to force recognition. ""To clarify, same-sex couples do not and should not request religious institutions to sanction their marriages. They are and should be appealing to the government to sanction their marriages.""Not fully true. If a same sex couple wishes to have a religious ceremony, then they have every right to do so, if the religion is not being forced to change due to their [individual's] beliefs.""Nobody is arguing about whether or not churches should sanction same-sex marriages.""The topic header chose to generalize marriage and not to restrict this argument. I felt that it was fair for me to argue it.I hope that might better clarify my point and argument and nullify some ""Wrong. Wrong, you're already wrong"" comments. "
1,"How, exactly, does this tie in to your believing that same-sex marriages should -not- be legalized?  (I'm saying this because it says that you're on the ""No"" side of the argument.)"
